IPI Accession	Length	TMHMM Topography	Length of the Transmembrane Loop(s)	FirstDomain	LastDomain	FirstDomain.Length	LastDomain.Length	Avg Domain.Out	Avg Domain.In
IPI00113394	188	i9-31o	i(1-9=9) o(31-188=9)	i(1-9=9)	o(31-188=158)	9	158	158	9
IPI00116644	349	i9-31o	i(1-9=9) o(31-349=9)	i(1-9=9)	o(31-349=319)	9	319	319	9
IPI00116750	223	i9-31o	i(1-9=9) o(31-223=9)	i(1-9=9)	o(31-223=193)	9	193	193	9
IPI00118391	116	i9-31o	i(1-9=9) o(31-116=9)	i(1-9=9)	o(31-116=86)	9	86	86	9
IPI00119970	1040	i9-31o	i(1-9=9) o(31-1040=9)	i(1-9=9)	o(31-1040=1010)	9	1010	1010	9
IPI00121149	1605	i9-31o	i(1-9=9) o(31-1605=9)	i(1-9=9)	o(31-1605=1575)	9	1575	1575	9
IPI00127026	442	i9-31o	i(1-9=9) o(31-442=9)	i(1-9=9)	o(31-442=412)	9	412	412	9
IPI00128034	1327	i9-31o	i(1-9=9) o(31-1327=9)	i(1-9=9)	o(31-1327=1297)	9	1297	1297	9
IPI00136945	380	i9-31o	i(1-9=9) o(31-380=9)	i(1-9=9)	o(31-380=350)	9	350	350	9
IPI00169626	436	i9-31o	i(1-9=9) o(31-436=9)	i(1-9=9)	o(31-436=406)	9	406	406	9
IPI00170355	579	i9-31o	i(1-9=9) o(31-579=9)	i(1-9=9)	o(31-579=549)	9	549	549	9
IPI00187512	331	i9-31o	i(1-9=9) o(31-331=9)	i(1-9=9)	o(31-331=301)	9	301	301	9
IPI00226199	250	i9-31o	i(1-9=9) o(31-250=9)	i(1-9=9)	o(31-250=220)	9	220	220	9
IPI00226200	229	i9-31o	i(1-9=9) o(31-229=9)	i(1-9=9)	o(31-229=199)	9	199	199	9
IPI00226201	209	i9-31o	i(1-9=9) o(31-209=9)	i(1-9=9)	o(31-209=179)	9	179	179	9
IPI00226204	377	i9-31o	i(1-9=9) o(31-377=9)	i(1-9=9)	o(31-377=347)	9	347	347	9
IPI00230457	842	i9-31o	i(1-9=9) o(31-842=9)	i(1-9=9)	o(31-842=812)	9	812	812	9
IPI00230458	701	i9-31o	i(1-9=9) o(31-701=9)	i(1-9=9)	o(31-701=671)	9	671	671	9
IPI00230459	641	i9-31o	i(1-9=9) o(31-641=9)	i(1-9=9)	o(31-641=611)	9	611	611	9
IPI00230462	380	i9-31o	i(1-9=9) o(31-380=9)	i(1-9=9)	o(31-380=350)	9	350	350	9
IPI00230463	380	i9-31o	i(1-9=9) o(31-380=9)	i(1-9=9)	o(31-380=350)	9	350	350	9
IPI00230464	330	i9-31o	i(1-9=9) o(31-330=9)	i(1-9=9)	o(31-330=300)	9	300	300	9
IPI00230465	284	i9-31o	i(1-9=9) o(31-284=9)	i(1-9=9)	o(31-284=254)	9	254	254	9
IPI00308361	501	i9-31o	i(1-9=9) o(31-501=9)	i(1-9=9)	o(31-501=471)	9	471	471	9
IPI00311649	192	i9-31o	i(1-9=9) o(31-192=9)	i(1-9=9)	o(31-192=162)	9	162	162	9
IPI00323624	1663	i9-31o	i(1-9=9) o(31-1663=9)	i(1-9=9)	o(31-1663=1633)	9	1633	1633	9
IPI00331276	530	i9-31o	i(1-9=9) o(31-530=9)	i(1-9=9)	o(31-530=500)	9	500	500	9
IPI00347387	509	i9-31o	i(1-9=9) o(31-509=9)	i(1-9=9)	o(31-509=479)	9	479	479	9
IPI00404957	136	i9-31o	i(1-9=9) o(31-136=9)	i(1-9=9)	o(31-136=106)	9	106	106	9
IPI00421130	462	i9-31o	i(1-9=9) o(31-462=9)	i(1-9=9)	o(31-462=432)	9	432	432	9
IPI00461838	244	i9-31o	i(1-9=9) o(31-244=9)	i(1-9=9)	o(31-244=214)	9	214	214	9
IPI00462790	291	i9-31o	i(1-9=9) o(31-291=9)	i(1-9=9)	o(31-291=261)	9	261	261	9
IPI00464130	525	i9-31o	i(1-9=9) o(31-525=9)	i(1-9=9)	o(31-525=495)	9	495	495	9
IPI00466793	244	i9-31o	i(1-9=9) o(31-244=9)	i(1-9=9)	o(31-244=214)	9	214	214	9
IPI00553647	481	i9-31o	i(1-9=9) o(31-481=9)	i(1-9=9)	o(31-481=451)	9	451	451	9
IPI00556701	203	i9-31o	i(1-9=9) o(31-203=9)	i(1-9=9)	o(31-203=173)	9	173	173	9
IPI00652975	55	i9-31o	i(1-9=9) o(31-55=9)	i(1-9=9)	o(31-55=25)	9	25	25	9
IPI00653469	60	i9-31o	i(1-9=9) o(31-60=9)	i(1-9=9)	o(31-60=30)	9	30	30	9
IPI00720231	1461	i9-31o	i(1-9=9) o(31-1461=9)	i(1-9=9)	o(31-1461=1431)	9	1431	1431	9
IPI00749768	218	i9-31o	i(1-9=9) o(31-218=9)	i(1-9=9)	o(31-218=188)	9	188	188	9
IPI00755120	1464	i9-31o	i(1-9=9) o(31-1464=9)	i(1-9=9)	o(31-1464=1434)	9	1434	1434	9
IPI00798447	549	i9-31o	i(1-9=9) o(31-549=9)	i(1-9=9)	o(31-549=519)	9	519	519	9
IPI00849302	1323	i9-31o	i(1-9=9) o(31-1323=9)	i(1-9=9)	o(31-1323=1293)	9	1293	1293	9
IPI00850718	88	i9-31o	i(1-9=9) o(31-88=9)	i(1-9=9)	o(31-88=58)	9	58	58	9
IPI00856746	44	i9-31o	i(1-9=9) o(31-44=9)	i(1-9=9)	o(31-44=14)	9	14	14	9
IPI00857325	300	i9-31o	i(1-9=9) o(31-300=9)	i(1-9=9)	o(31-300=270)	9	270	270	9
IPI00882326	70	i9-31o	i(1-9=9) o(31-70=9)	i(1-9=9)	o(31-70=40)	9	40	40	9
IPI00896070	244	i9-31o	i(1-9=9) o(31-244=9)	i(1-9=9)	o(31-244=214)	9	214	214	9
IPI00922994	218	i9-31o	i(1-9=9) o(31-218=9)	i(1-9=9)	o(31-218=188)	9	188	188	9
IPI00923028	156	i9-31o	i(1-9=9) o(31-156=9)	i(1-9=9)	o(31-156=126)	9	126	126	9
IPI00923044	114	i9-31o	i(1-9=9) o(31-114=9)	i(1-9=9)	o(31-114=84)	9	84	84	9
IPI00923070	185	i9-31o	i(1-9=9) o(31-185=9)	i(1-9=9)	o(31-185=155)	9	155	155	9
IPI00974989	777	i9-31o	i(1-9=9) o(31-777=9)	i(1-9=9)	o(31-777=747)	9	747	747	9
IPI00986807	402	i9-31o	i(1-9=9) o(31-402=9)	i(1-9=9)	o(31-402=372)	9	372	372	9
IPI00988559	70	i9-31o	i(1-9=9) o(31-70=9)	i(1-9=9)	o(31-70=40)	9	40	40	9
IPI00403949	166	i9-31o109-131i	i(1-9=9) o(31-109=79) i(131-166=36)	i(1-9=9)	i(131-166=36)	9	36	79	22
IPI00606370	290	i9-31o130-152i159-181o201-223i	i(1-9=9) o(31-130=100) i(152-159=8) o(181-201=21) i(223-290=68)	i(1-9=9)	i(223-290=68)	9	68	60	28
IPI00622555	322	i9-31o133-155i162-184o210-232i	i(1-9=9) o(31-133=103) i(155-162=8) o(184-210=27) i(232-322=91)	i(1-9=9)	i(232-322=91)	9	91	65	36
IPI00551074	197	i9-31o140-162i	i(1-9=9) o(31-140=110) i(162-197=36)	i(1-9=9)	i(162-197=36)	9	36	110	22
IPI00458151	230	i9-31o173-195i	i(1-9=9) o(31-173=143) i(195-230=36)	i(1-9=9)	i(195-230=36)	9	36	143	22
IPI00121306	263	i9-31o206-228i	i(1-9=9) o(31-206=176) i(228-263=36)	i(1-9=9)	i(228-263=36)	9	36	176	22
IPI00409798	249	i9-31o219-241i	i(1-9=9) o(31-219=189) i(241-249=9)	i(1-9=9)	i(241-249=9)	9	9	189	9
IPI00118069	294	i9-31o253-275i	i(1-9=9) o(31-253=223) i(275-294=20)	i(1-9=9)	i(275-294=20)	9	20	223	14
IPI00989695	169	i9-31o35-57i64-83o88-110i131-153o	i(1-9=9) o(31-35=5) i(57-64=8) o(83-88=6) i(110-131=22) o(153-169=22)	i(1-9=9)	o(153-169=17)	9	17	9	13
IPI00405657	220	i9-31o36-58i79-101o137-159i180-202o	i(1-9=9) o(31-36=6) i(58-79=22) o(101-137=37) i(159-180=22) o(202-220=22)	i(1-9=9)	o(202-220=19)	9	19	20	17
IPI00111582	408	i9-31o36-58i83-105o120-142i149-171o228-250i323-340o344-366i	i(1-9=9) o(31-36=6) i(58-83=26) o(105-120=16) i(142-149=8) o(171-228=58) i(250-323=74) o(340-344=5) i(366-408=43)	i(1-9=9)	i(366-408=43)	9	43	21	32
IPI00404588	428	i9-31o36-58i83-105o120-142i149-171o228-250i323-340o344-366i	i(1-9=9) o(31-36=6) i(58-83=26) o(105-120=16) i(142-149=8) o(171-228=58) i(250-323=74) o(340-344=5) i(366-428=63)	i(1-9=9)	i(366-428=63)	9	63	21	36
IPI00228647	1090	i9-31o36-58i83-105o120-142i149-171o228-250i323-340o344-366i378-397o	i(1-9=9) o(31-36=6) i(58-83=26) o(105-120=16) i(142-149=8) o(171-228=58) i(250-323=74) o(340-344=5) i(366-378=13) o(397-1090=13)	i(1-9=9)	o(397-1090=694)	9	694	155	26
IPI00649374	1082	i9-31o36-58i83-105o120-142i149-171o228-250i323-340o344-366i378-397o	i(1-9=9) o(31-36=6) i(58-83=26) o(105-120=16) i(142-149=8) o(171-228=58) i(250-323=74) o(340-344=5) i(366-378=13) o(397-1082=13)	i(1-9=9)	o(397-1082=686)	9	686	154	26
IPI00885760	1081	i9-31o36-58i83-105o120-142i149-171o228-250i323-340o344-366i378-397o	i(1-9=9) o(31-36=6) i(58-83=26) o(105-120=16) i(142-149=8) o(171-228=58) i(250-323=74) o(340-344=5) i(366-378=13) o(397-1081=13)	i(1-9=9)	o(397-1081=685)	9	685	154	26
IPI00886114	1089	i9-31o36-58i83-105o120-142i149-171o228-250i323-340o344-366i378-397o	i(1-9=9) o(31-36=6) i(58-83=26) o(105-120=16) i(142-149=8) o(171-228=58) i(250-323=74) o(340-344=5) i(366-378=13) o(397-1089=13)	i(1-9=9)	o(397-1089=693)	9	693	155	26
IPI00153508	312	i9-31o41-58i127-149o235-257i	i(1-9=9) o(31-41=11) i(58-127=70) o(149-235=87) i(257-312=56)	i(1-9=9)	i(257-312=56)	9	56	49	45
IPI00126665	299	i9-31o41-58i128-150o186-208i220-242o257-274i	i(1-9=9) o(31-41=11) i(58-128=71) o(150-186=37) i(208-220=13) o(242-257=16) i(274-299=26)	i(1-9=9)	i(274-299=26)	9	26	21	29
IPI00273995	298	i9-31o41-58i88-110o125-147i233-255o265-287i	i(1-9=9) o(31-41=11) i(58-88=31) o(110-125=16) i(147-233=87) o(255-265=11) i(287-298=12)	i(1-9=9)	i(287-298=12)	9	12	12	34
IPI00170110	308	i9-31o41-58i90-109o124-146i177-199o234-256i263-285o	i(1-9=9) o(31-41=11) i(58-90=33) o(109-124=16) i(146-177=32) o(199-234=36) i(256-263=8) o(285-308=8)	i(1-9=9)	o(285-308=24)	9	24	21	20
IPI00153490	308	i9-31o41-58i90-109o124-146i182-204o234-256i263-285o	i(1-9=9) o(31-41=11) i(58-90=33) o(109-124=16) i(146-182=37) o(204-234=31) i(256-263=8) o(285-308=8)	i(1-9=9)	o(285-308=24)	9	24	20	21
IPI00153489	357	i9-31o41-59i90-109o124-146i182-204o234-256i263-285o	i(1-9=9) o(31-41=11) i(59-90=32) o(109-124=16) i(146-182=37) o(204-234=31) i(256-263=8) o(285-357=8)	i(1-9=9)	o(285-357=73)	9	73	32	21
IPI00153492	298	i9-31o41-59i90-109o124-146i233-255o	i(1-9=9) o(31-41=11) i(59-90=32) o(109-124=16) i(146-233=88) o(255-298=88)	i(1-9=9)	o(255-298=44)	9	44	23	43
IPI00225353	293	i9-31o41-63i101-123o138-160i173-195o210-232i	i(1-9=9) o(31-41=11) i(63-101=39) o(123-138=16) i(160-173=14) o(195-210=16) i(232-293=62)	i(1-9=9)	i(232-293=62)	9	62	14	31
IPI00125001	325	i9-31o41-63i114-133o148-170i175-197o212-234i255-274o284-303i	i(1-9=9) o(31-41=11) i(63-114=52) o(133-148=16) i(170-175=6) o(197-212=16) i(234-255=22) o(274-284=11) i(303-325=23)	i(1-9=9)	i(303-325=23)	9	23	13	22
IPI00170111	312	i9-31o41-63i127-149o234-256i263-285o	i(1-9=9) o(31-41=11) i(63-127=65) o(149-234=86) i(256-263=8) o(285-312=8)	i(1-9=9)	o(285-312=28)	9	28	41	27
IPI00121099	336	i9-31o41-63i143-160o175-194i206-228o238-260i273-295o299-316i	i(1-9=9) o(31-41=11) i(63-143=81) o(160-175=16) i(194-206=13) o(228-238=11) i(260-273=14) o(295-299=5) i(316-336=21)	i(1-9=9)	i(316-336=21)	9	21	10	27
IPI00114228	219	i9-31o41-63i84-106o110-132i153-175o190-209i	i(1-9=9) o(31-41=11) i(63-84=22) o(106-110=5) i(132-153=22) o(175-190=16) i(209-219=11)	i(1-9=9)	i(209-219=11)	9	11	10	16
IPI00955714	312	i9-31o41-63i87-109o124-146i182-204o235-257i	i(1-9=9) o(31-41=11) i(63-87=25) o(109-124=16) i(146-182=37) o(204-235=32) i(257-312=56)	i(1-9=9)	i(257-312=56)	9	56	19	31
IPI00153502	312	i9-31o41-63i87-109o124-146i233-255o	i(1-9=9) o(31-41=11) i(63-87=25) o(109-124=16) i(146-233=88) o(255-312=88)	i(1-9=9)	o(255-312=58)	9	58	28	40
IPI00461517	312	i9-31o41-63i87-109o124-146i233-255o	i(1-9=9) o(31-41=11) i(63-87=25) o(109-124=16) i(146-233=88) o(255-312=88)	i(1-9=9)	o(255-312=58)	9	58	28	40
IPI00955671	312	i9-31o41-63i90-109o124-146i232-254o264-286i	i(1-9=9) o(31-41=11) i(63-90=28) o(109-124=16) i(146-232=87) o(254-264=11) i(286-312=27)	i(1-9=9)	i(286-312=27)	9	27	12	37
IPI00153494	312	i9-31o41-63i90-109o124-146i233-255o	i(1-9=9) o(31-41=11) i(63-90=28) o(109-124=16) i(146-233=88) o(255-312=88)	i(1-9=9)	o(255-312=58)	9	58	28	41
IPI00116921	509	i9-31o440-462i	i(1-9=9) o(31-440=410) i(462-509=48)	i(1-9=9)	i(462-509=48)	9	48	410	28
IPI00856595	506	i9-31o440-462i	i(1-9=9) o(31-440=410) i(462-506=45)	i(1-9=9)	i(462-506=45)	9	45	410	27
IPI01008227	520	i9-31o440-462i	i(1-9=9) o(31-440=410) i(462-520=59)	i(1-9=9)	i(462-520=59)	9	59	410	34
IPI00458902	535	i9-31o46-64i	i(1-9=9) o(31-46=16) i(64-535=472)	i(1-9=9)	i(64-535=472)	9	472	16	240
IPI00885999	72	i9-31o46-65i	i(1-9=9) o(31-46=16) i(65-72=8)	i(1-9=9)	i(65-72=8)	9	8	16	8
IPI00223336	263	i9-31o46-68i126-148o189-211i	i(1-9=9) o(31-46=16) i(68-126=59) o(148-189=42) i(211-263=53)	i(1-9=9)	i(211-263=53)	9	53	29	40
IPI00408986	376	i9-31o46-68i307-329o334-356i	i(1-9=9) o(31-46=16) i(68-307=240) o(329-334=6) i(356-376=21)	i(1-9=9)	i(356-376=21)	9	21	11	90
IPI00111456	450	i9-31o46-68i81-103o113-135i142-164o201-223i281-303o313-335i342-364o374-396i409-431o	i(1-9=9) o(31-46=16) i(68-81=14) o(103-113=11) i(135-142=8) o(164-201=38) i(223-281=59) o(303-313=11) i(335-342=8) o(364-374=11) i(396-409=14) o(431-450=14)	i(1-9=9)	o(431-450=20)	9	20	17	18
IPI00655208	351	i9-31o46-68i81-103o113-135i142-164o201-223i282-304o314-336i	i(1-9=9) o(31-46=16) i(68-81=14) o(103-113=11) i(135-142=8) o(164-201=38) i(223-282=60) o(304-314=11) i(336-351=16)	i(1-9=9)	i(336-351=16)	9	16	19	21
IPI00129010	202	i9-31o46-68i87-109o162-184i	i(1-9=9) o(31-46=16) i(68-87=20) o(109-162=54) i(184-202=19)	i(1-9=9)	i(184-202=19)	9	19	35	16
IPI00947585	202	i9-31o46-68i87-109o162-184i	i(1-9=9) o(31-46=16) i(68-87=20) o(109-162=54) i(184-202=19)	i(1-9=9)	i(184-202=19)	9	19	35	16
IPI00153574	296	i9-31o46-68i88-107o122-144i165-182o186-205i226-248o	i(1-9=9) o(31-46=16) i(68-88=21) o(107-122=16) i(144-165=22) o(182-186=5) i(205-226=22) o(248-296=22)	i(1-9=9)	o(248-296=49)	9	49	21	18
IPI00222442	341	i9-31o46-68i89-109o119-136i143-161o176-198i211-233o261-283i	i(1-9=9) o(31-46=16) i(68-89=22) o(109-119=11) i(136-143=8) o(161-176=16) i(198-211=14) o(233-261=29) i(283-341=59)	i(1-9=9)	i(283-341=59)	9	59	18	22
IPI00165834	372	i9-31o46-68i89-109o119-136i145-164o174-196i217-239o259-281i301-323o	i(1-9=9) o(31-46=16) i(68-89=22) o(109-119=11) i(136-145=10) o(164-174=11) i(196-217=22) o(239-259=21) i(281-301=21) o(323-372=21)	i(1-9=9)	o(323-372=50)	9	50	21	16
IPI00276264	238	i9-31o46-68i89-111o126-148i161-183o198-220i	i(1-9=9) o(31-46=16) i(68-89=22) o(111-126=16) i(148-161=14) o(183-198=16) i(220-238=19)	i(1-9=9)	i(220-238=19)	9	19	16	16
IPI00314525	196	i9-31o46-68i89-111o155-177i	i(1-9=9) o(31-46=16) i(68-89=22) o(111-155=45) i(177-196=20)	i(1-9=9)	i(177-196=20)	9	20	30	17
IPI00133200	202	i9-31o46-68i94-116o160-182i	i(1-9=9) o(31-46=16) i(68-94=27) o(116-160=45) i(182-202=21)	i(1-9=9)	i(182-202=21)	9	21	30	19
IPI00742431	5217	i9-31o5032-5054i	i(1-9=9) o(31-5032=5002) i(5054-5217=164)	i(1-9=9)	i(5054-5217=164)	9	164	5002	86
IPI01007786	5193	i9-31o5032-5054i	i(1-9=9) o(31-5032=5002) i(5054-5193=140)	i(1-9=9)	i(5054-5193=140)	9	140	5002	74
IPI00230083	84	i9-31o51-73i	i(1-9=9) o(31-51=21) i(73-84=12)	i(1-9=9)	i(73-84=12)	9	12	21	10
IPI00173111	508	i9-31o51-73i80-99o103-125i138-157o161-183i303-325o340-362i369-390o394-416i429-451o461-483i	i(1-9=9) o(31-51=21) i(73-80=8) o(99-103=5) i(125-138=14) o(157-161=5) i(183-303=121) o(325-340=16) i(362-369=8) o(390-394=5) i(416-429=14) o(451-461=11) i(483-508=26)	i(1-9=9)	i(483-508=26)	9	26	10	28
IPI00110813	290	i9-31o51-73i85-107o122-144i157-179o199-218i	i(1-9=9) o(31-51=21) i(73-85=13) o(107-122=16) i(144-157=14) o(179-199=21) i(218-290=73)	i(1-9=9)	i(218-290=73)	9	73	19	27
IPI00881115	286	i9-31o51-73i85-107o122-144i157-179o199-218i	i(1-9=9) o(31-51=21) i(73-85=13) o(107-122=16) i(144-157=14) o(179-199=21) i(218-286=69)	i(1-9=9)	i(218-286=69)	9	69	19	26
IPI00120907	709	i9-31o51-73i85-107o122-144i164-186o201-223i280-297o327-349i361-380o621-643i650-672o	i(1-9=9) o(31-51=21) i(73-85=13) o(107-122=16) i(144-164=21) o(186-201=16) i(223-280=58) o(297-327=31) i(349-361=13) o(380-621=242) i(643-650=8) o(672-709=8)	i(1-9=9)	o(672-709=38)	9	38	60	20
IPI00134191	493	i9-31o59-81i94-111o121-143i156-178o304-326i333-355o365-387i400-422o426-448i	i(1-9=9) o(31-59=29) i(81-94=14) o(111-121=11) i(143-156=14) o(178-304=127) i(326-333=8) o(355-365=11) i(387-400=14) o(422-426=5) i(448-493=46)	i(1-9=9)	i(448-493=46)	9	46	36	17
IPI00387290	455	i9-31o61-79i86-108o123-142i149-171o176-198i211-233o248-270i304-326o341-360i388-410o	i(1-9=9) o(31-61=31) i(79-86=8) o(108-123=16) i(142-149=8) o(171-176=6) i(198-211=14) o(233-248=16) i(270-304=35) o(326-341=16) i(360-388=29) o(410-455=29)	i(1-9=9)	o(410-455=46)	9	46	21	17
IPI00988916	89	i9-31o61-83i	i(1-9=9) o(31-61=31) i(83-89=7)	i(1-9=9)	i(83-89=7)	9	7	31	8
IPI00970086	526	i9-31o67-86i130-152o167-189i359-381o	i(1-9=9) o(31-67=37) i(86-130=45) o(152-167=16) i(189-359=171) o(381-526=171)	i(1-9=9)	o(381-526=146)	9	146	66	75
IPI00119893	218	i9-31o79-101i122-144o164-186i	i(1-9=9) o(31-79=49) i(101-122=22) o(144-164=21) i(186-218=33)	i(1-9=9)	i(186-218=33)	9	33	35	21
IPI00855133	173	i9-31o93-115i	i(1-9=9) o(31-93=63) i(115-173=59)	i(1-9=9)	i(115-173=59)	9	59	63	34
IPI00551117	155	i9-31o98-120i	i(1-9=9) o(31-98=68) i(120-155=36)	i(1-9=9)	i(120-155=36)	9	36	68	22
IPI00119413	275	i94-116o	i(1-94=94) o(116-275=94)	i(1-94=94)	o(116-275=160)	94	160	160	94
IPI00831192	173	i94-116o	i(1-94=94) o(116-173=94)	i(1-94=94)	o(116-173=58)	94	58	58	94
IPI00849325	232	i94-116o121-143i	i(1-94=94) o(116-121=6) i(143-232=90)	i(1-94=94)	i(143-232=90)	94	90	6	92
IPI01016210	297	i94-116o131-153i166-188o193-215i220-242o257-279i	i(1-94=94) o(116-131=16) i(153-166=14) o(188-193=6) i(215-220=6) o(242-257=16) i(279-297=19)	i(1-94=94)	i(279-297=19)	94	19	12	33
IPI00649306	279	i94-116o136-158i171-193o198-220i232-254o	i(1-94=94) o(116-136=21) i(158-171=14) o(193-198=6) i(220-232=13) o(254-279=13)	i(1-94=94)	o(254-279=26)	94	26	17	40
IPI01008286	266	i94-116o136-158i179-201o211-233i242-264o	i(1-94=94) o(116-136=21) i(158-179=22) o(201-211=11) i(233-242=10) o(264-266=10)	i(1-94=94)	o(264-266=3)	94	3	11	42
IPI00137880	116	i95-114o	i(1-95=95) o(114-116=95)	i(1-95=95)	o(114-116=3)	95	3	3	95
IPI00857985	119	i95-117o	i(1-95=95) o(117-119=95)	i(1-95=95)	o(117-119=3)	95	3	3	95
IPI00895268	137	i95-117o	i(1-95=95) o(117-137=95)	i(1-95=95)	o(117-137=21)	95	21	21	95
IPI00467229	305	i95-117o127-149i154-176o181-203i215-234o238-260i280-302o	i(1-95=95) o(117-127=11) i(149-154=6) o(176-181=6) i(203-215=13) o(234-238=5) i(260-280=21) o(302-305=21)	i(1-95=95)	o(302-305=4)	95	4	6	33
IPI00153503	384	i95-117o127-149i176-195o210-232i319-341o	i(1-95=95) o(117-127=11) i(149-176=28) o(195-210=16) i(232-319=88) o(341-384=88)	i(1-95=95)	o(341-384=44)	95	44	23	70
IPI00311682	1023	i95-117o130-149i290-312o322-344i776-798o802-824i850-872o913-932i953-975o985-1002i	i(1-95=95) o(117-130=14) i(149-290=142) o(312-322=11) i(344-776=433) o(798-802=5) i(824-850=27) o(872-913=42) i(932-953=22) o(975-985=11) i(1002-1023=22)	i(1-95=95)	i(1002-1023=22)	95	22	16	123
IPI00227460	538	i95-117o137-159i172-191o	i(1-95=95) o(117-137=21) i(159-172=14) o(191-538=14)	i(1-95=95)	o(191-538=348)	95	348	184	54
IPI00227085	425	i95-117o170-192i	i(1-95=95) o(117-170=54) i(192-425=234)	i(1-95=95)	i(192-425=234)	95	234	54	164
IPI00227086	414	i95-117o170-192i	i(1-95=95) o(117-170=54) i(192-414=223)	i(1-95=95)	i(192-414=223)	95	223	54	159
IPI00227087	327	i95-117o170-192i	i(1-95=95) o(117-170=54) i(192-327=136)	i(1-95=95)	i(192-327=136)	95	136	54	115
IPI00313365	425	i95-117o170-192i	i(1-95=95) o(117-170=54) i(192-425=234)	i(1-95=95)	i(192-425=234)	95	234	54	164
IPI00874328	425	i95-117o170-192i	i(1-95=95) o(117-170=54) i(192-425=234)	i(1-95=95)	i(192-425=234)	95	234	54	164
IPI00132685	118	i96-115o	i(1-96=96) o(115-118=96)	i(1-96=96)	o(115-118=4)	96	4	4	96
IPI00405996	844	i96-115o130-152i161-180o238-260i317-339o349-371i525-547o567-589i656-678o728-750i	i(1-96=96) o(115-130=16) i(152-161=10) o(180-238=59) i(260-317=58) o(339-349=11) i(371-525=155) o(547-567=21) i(589-656=68) o(678-728=51) i(750-844=95)	i(1-96=96)	i(750-844=95)	96	95	31	80
IPI00775922	1977	i96-115o130-152i161-180o238-260i317-339o349-371i525-547o567-589i656-678o728-750i870-892o912-934i941-960o1003-1025i1119-1141o1186-1208i1228-1247o1322-1341i1414-1436o	i(1-96=96) o(115-130=16) i(152-161=10) o(180-238=59) i(260-317=58) o(339-349=11) i(371-525=155) o(547-567=21) i(589-656=68) o(678-728=51) i(750-870=121) o(892-912=21) i(934-941=8) o(960-1003=44) i(1025-1119=95) o(1141-1186=46) i(1208-1228=21) o(1247-1322=76) i(1341-1414=74) o(1436-1977=74)	i(1-96=96)	o(1436-1977=542)	96	542	88	70
IPI00875458	1984	i96-115o130-152i161-180o238-260i317-339o349-371i525-547o567-589i656-678o728-750i870-892o912-934i941-960o1003-1025i1119-1141o1186-1208i1228-1247o1329-1348i1421-1443o	i(1-96=96) o(115-130=16) i(152-161=10) o(180-238=59) i(260-317=58) o(339-349=11) i(371-525=155) o(547-567=21) i(589-656=68) o(678-728=51) i(750-870=121) o(892-912=21) i(934-941=8) o(960-1003=44) i(1025-1119=95) o(1141-1186=46) i(1208-1228=21) o(1247-1329=83) i(1348-1421=74) o(1443-1984=74)	i(1-96=96)	o(1443-1984=542)	96	542	89	70
IPI00121007	1985	i96-115o130-152i161-180o238-260i317-339o349-371i525-547o567-589i656-678o728-750i872-894o914-936i1005-1027o1121-1143i1196-1215o1225-1247i1254-1276o1337-1359i1423-1445o	i(1-96=96) o(115-130=16) i(152-161=10) o(180-238=59) i(260-317=58) o(339-349=11) i(371-525=155) o(547-567=21) i(589-656=68) o(678-728=51) i(750-872=123) o(894-914=21) i(936-1005=70) o(1027-1121=95) i(1143-1196=54) o(1215-1225=11) i(1247-1254=8) o(1276-1337=62) i(1359-1423=65) o(1445-1985=65)	i(1-96=96)	o(1445-1985=541)	96	541	88	70
IPI00115062	2327	i96-115o135-157i164-183o223-245i291-313o333-355i482-504o514-536i609-631o687-709i1136-1158o1178-1200i1207-1229o1275-1297i1344-1363o1388-1410i1460-1482o1502-1524i1531-1553o1595-1617i1676-1698o	i(1-96=96) o(115-135=21) i(157-164=8) o(183-223=41) i(245-291=47) o(313-333=21) i(355-482=128) o(504-514=11) i(536-609=74) o(631-687=57) i(709-1136=428) o(1158-1178=21) i(1200-1207=8) o(1229-1275=47) i(1297-1344=48) o(1363-1388=26) i(1410-1460=51) o(1482-1502=21) i(1524-1531=8) o(1553-1595=43) i(1617-1676=60) o(1698-2327=60)	i(1-96=96)	o(1698-2327=630)	96	630	85	86
IPI00625414	2288	i96-115o135-157i164-183o223-245i291-313o333-355i483-505o515-537i544-566o609-631i687-709o1134-1156i1177-1199o1209-1226i1270-1292o1383-1405i1454-1476o1496-1518i1525-1544o1592-1614i1673-1695o	i(1-96=96) o(115-135=21) i(157-164=8) o(183-223=41) i(245-291=47) o(313-333=21) i(355-483=129) o(505-515=11) i(537-544=8) o(566-609=44) i(631-687=57) o(709-1134=426) i(1156-1177=22) o(1199-1209=11) i(1226-1270=45) o(1292-1383=92) i(1405-1454=50) o(1476-1496=21) i(1518-1525=8) o(1544-1592=49) i(1614-1673=60) o(1695-2288=60)	i(1-96=96)	o(1695-2288=594)	96	594	121	48
